full address,latitude,longitude,Pojemnosc,Rodzaj klienta,Kod pocz.,Miasto,Ulica,Nr budynku,Ilość poj.,Kod odpadu,Cykl,Harmonogram,Numer tygodnia,Dni tygodnia,Okres_start,Okres_stop,Suma kontrolna,1Pn,1Wt,1Sr,1Cz,1Pt,1So,2Pn,2Wt,2Sr,2Cz,2Pt,2So,3Pn,3Wt,3Sr,3Cz,3Pt,3So,4Pn,4Wt,4Sr,4Cz,4Pt,4So,Częstotliwość,groups,outliner,new_frequency
"Poland, 00-021, Warszawa, Chmielna, 10",52.23334884643555,21.01766014099121,495.0,BWB,00-021,Warszawa,Chmielna,10.0,1.0,200108_200201_200301,poniedziałek środa piątek,3 razy w tygodniu,"1, 2, 3, 4","Pn, Sr, Pt",0.0,0.0,12.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4Pn,4Pn_B_200108_200201_200301,0.0,4Pn_B_200108_200201_200301
"Poland, 02-665, Warszawa, Al. Wilanowska, 21",52.179378509521484,21.02096939086914,495.0,BWA,02-665,Warszawa,Al. Wilanowska,21.0,1.0,200108_200201_200301,poniedziałek czwartek sobota,3 razy w tygodniu,"1, 2, 3, 4","Pn, Cz, So",0.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,4Pn,4Pn_B_200108_200201_200301,0.0,4Pn_B_200108_200201_200301
"Poland, 02-665, Warszawa, Al. Wilanowska, 21",52.179378509521484,21.02096939086914,495.0,BWA,02-665,Warszawa,Al. Wilanowska,21.0,1.0,200108_200201_200301,poniedziałek czwartek sobota,3 razy w tygodniu,"1, 2, 3, 4","Pn, Cz, So",0.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1Cz,1Cz_B_200108_200201_200301,1.0,1Cz_B_200108_200201_200301
"Poland, 02-661, Warszawa, Wita Stwosza, 15",52.1754264831543,21.0187931060791,54.0,BWB,02-661,Warszawa,Wita Stwosza,15.0,1.0,200108_200201_200301,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1.0,1Cz_B_200108_200201_200301
"Poland, 05-800, Pruszków, Niska, 13",52.171531677246094,20.823320388793945,495.0,BHA,05-800,Pruszków,Niska,13.0,1.0,200108_200201_200301,Czwartek co 4 tygodnie II,1 raz w miesiącu,1,Cz,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1.0,1Cz_B_200108_200201_200301
"Poland, 05-800, Pruszków, Topolowa, 5",52.17143630981445,20.81368637084961,495.0,BHB,05-800,Pruszków,Topolowa,5.0,1.0,200108_200201_200301,co tydzień czwartek,1 raz w tygodniu,"1, 2, 3, 4",Cz,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1.0,1Cz_B_200108_200201_200301
"Poland, 05-800, Pruszków, al. Wojska Polskiego, 30",52.16136169433594,20.802122116088867,108.0,BWC,05-800,Pruszków,al. Wojska Polskiego,30.0,1.0,200108_200201_200301,wtorek czwartek,2 razy w tygodniu,"1, 2, 3, 4","Wt, Cz",0.0,0.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1.0,1Cz_B_200108_200201_200301
"Poland, 05-840, Brwinów, Obwodnica, 9",52.132877349853516,20.737157821655273,495.0,BHC,05-840,Brwinów,Obwodnica,9.0,1.0,200108_200201_200301,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1.0,1Cz_B_200108_200201_200301
"Poland, 05-825, Grodzisk Mazowiecki, Zachodnia, 8",52.122169494628906,20.709829330444336,495.0,BRA,05-825,Grodzisk Mazowiecki,Zachodnia,8.0,1.0,200108_200201_200301,co tydzień czwartek,1 raz w tygodniu,"1, 2, 3, 4",Cz,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1.0,1Cz_B_200108_200201_200301
"Poland, 05-807, Owczarnia, Cyprysowa, 15",52.104820251464844,20.705472946166992,108.0,BHB,05-807,Owczarnia,Cyprysowa,15.0,1.0,200108_200201_200301,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1.0,1Cz_B_200108_200201_200301
"Poland, 05-825, Grodzisk Mazowiecki, Na Laski, 22",52.10063171386719,20.6573486328125,495.0,BRC,05-825,Grodzisk Mazowiecki,Na Laski,22.0,1.0,200108_200201_200301,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1.0,1Cz_B_200108_200201_200301
"Poland, 05-825, Opypy, Piwoniowa, 5",52.07876968383789,20.65669059753418,495.0,BRC,05-825,Opypy,Piwoniowa,5.0,1.0,200108_200201_200301,co tydzień czwartek,1 raz w tygodniu,"1, 2, 3, 4",Cz,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1.0,1Cz_B_200108_200201_200301
"Poland, 05-825, Janinów, Norweska, 17",52.07860565185547,20.61048126220703,495.0,BRA,05-825,Janinów,Norweska,17.0,1.0,200108_200201_200301,poniedziałek czwartek,2 razy w tygodniu,"1, 2, 3, 4","Pn, Cz",0.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1.0,1Cz_B_200108_200201_200301
"Poland, 05-825, Czarny Las, Cisowa, 15",52.067169189453125,20.587289810180664,54.0,BRC,05-825,Czarny Las,Cisowa,15.0,1.0,200108_200201_200301,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1.0,1Cz_B_200108_200201_200301
"Poland, 05-825, Kałęczyn, Okopowa, 32",52.08409118652344,20.61693000793457,495.0,BRC,05-825,Kałęczyn,Okopowa,32.0,1.0,200108_200201_200301,co tydzień czwartek,1 raz w tygodniu,"1, 2, 3, 4",Cz,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1.0,1Cz_B_200108_200201_200301
"Poland, 05-825, Grodzisk Mazowiecki, Kilińskiego, 21",52.107845306396484,20.625629425048828,54.0,BRC,05-825,Grodzisk Mazowiecki,Kilińskiego,21.0,1.0,200108_200201_200301,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1.0,1Cz_B_200108_200201_200301
"Poland, 05-825, Grodzisk Mazowiecki, Orzeszkowej, 17",52.110557556152344,20.637657165527344,108.0,BRC,05-825,Grodzisk Mazowiecki,Orzeszkowej,17.0,1.0,200108_200201_200301,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1.0,1Cz_B_200108_200201_200301
"Poland, 05-825, Grodzisk Mazowiecki, Plantowa, 23",52.11959457397461,20.649518966674805,108.0,BHB,05-825,Grodzisk Mazowiecki,Plantowa,23.0,1.0,200108_200201_200301,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1.0,1Cz_B_200108_200201_200301
"Poland, 05-825 , Milanówek, Dworcowa, 28",52.125492095947266,20.666990280151367,108.0,BHC,05-825 ,Milanówek,Dworcowa,28.0,1.0,200108_200201_200301,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1.0,1Cz_B_200108_200201_200301
"Poland, 05-840, Brwinów, Lilpopa, 24",52.13381576538086,20.719863891601562,495.0,BHC,05-840,Brwinów,Lilpopa,24.0,1.0,200108_200201_200301,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1.0,1Cz_B_200108_200201_200301
"Poland, 05-840, Brwinów, Józefa Ignacego Kraszewskiego, 20",52.13578796386719,20.72226905822754,495.0,BHB,05-840,Brwinów,Józefa Ignacego Kraszewskiego,20.0,1.0,200108_200201_200301,co tydzień czwartek,1 raz w tygodniu,"1, 2, 3, 4",Cz,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1.0,1Cz_B_200108_200201_200301
"Poland, 02-785, Warszawa, Wiolinowa, 25",52.16057205200195,21.026813507080078,495.0,BWC,02-785,Warszawa,Wiolinowa,25.0,1.0,200108_200201_200301,co tydzień czwartek,1 raz w tygodniu,"1, 2, 3, 4",Cz,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1.0,1Cz_B_200108_200201_200301
"Poland, 02-972, Warszawa, Aleja Rzeczypospolitej, 33",52.16792678833008,21.06699562072754,495.0,BWA,02-972,Warszawa,Aleja Rzeczypospolitej,33.0,1.0,200108_200201_200301,poniedziałek czwartek sobota,3 razy w tygodniu,"1, 2, 3, 4","Pn, Cz, So",0.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1Cz,1Cz_B_200108_200201_200301,1.0,1Cz_B_200108_200201_200301
"Poland, 02-634, Warszawa, Racławicka, 18",52.19676208496094,20.992538452148438,108.0,BWC,02-634,Warszawa,Racławicka,18.0,1.0,200108_200201_200301,poniedziałek czwartek,2 razy w tygodniu,"1, 2, 3, 4","Pn, Cz",0.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1.0,1Cz_B_200108_200201_200301
"Poland, 02-384, Warszawa, Włodarzewska, 27",52.20206069946289,20.956127166748047,495.0,BWA,02-384,Warszawa,Włodarzewska,27.0,1.0,200108_200201_200301,poniedziałek czwartek sobota,3 razy w tygodniu,"1, 2, 3, 4","Pn, Cz, So",0.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1Cz,1Cz_B_200108_200201_200301,1.0,1Cz_B_200108_200201_200301
"Poland, 02-945, Warszawa, Posag 7 Panien, 18",52.204341888427734,20.878692626953125,495.0,BWB,02-945,Warszawa,Posag 7 Panien,18.0,1.0,200108_200201_200301,co tydzień czwartek,1 raz w tygodniu,"1, 2, 3, 4",Cz,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1.0,1Cz_B_200108_200201_200301
"Poland, 02-495, Warszawa, Kazimierza Gierdziejewskiego, 7",52.202903747558594,20.873619079589844,495.0,BWC,02-495,Warszawa,Kazimierza Gierdziejewskiego,7.0,1.0,200108_200201_200301,co tydzień czwartek,1 raz w tygodniu,"1, 2, 3, 4",Cz,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1.0,1Cz_B_200108_200201_200301
"Poland, 05-850 , Ołtarzew, Ceramiczna, 20",52.20235061645508,20.766300201416016,54.0,BHA,05-850 ,Ołtarzew,Ceramiczna,20.0,1.0,200108_200201_200301,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1.0,1Cz_B_200108_200201_200301
"Poland, 05-840, Koszajec, Św. Józefa, 11",52.168697357177734,20.748554229736328,495.0,BHB,05-840,Koszajec,Św. Józefa,11.0,1.0,200108_200201_200301,wtorek czwartek,2 razy w tygodniu,"1, 2, 3, 4","Wt, Cz",0.0,0.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1.0,1Cz_B_200108_200201_200301
"Poland, 05-840, Brwinów, Armii Krajowej, 18",52.144493103027344,20.71432113647461,108.0,BHC,05-840,Brwinów,Armii Krajowej,18.0,1.0,200108_200201_200301,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1.0,1Cz_B_200108_200201_200301
"Poland, 05-807, Podkowa Leśna, Gołębia, 9",52.1249885559082,20.706159591674805,495.0,BHB,05-807,Podkowa Leśna,Gołębia,9.0,1.0,200108_200201_200301,co tydzień czwartek,1 raz w tygodniu,"1, 2, 3, 4",Cz,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1.0,1Cz_B_200108_200201_200301
"Poland, 05-822, Milanówek, Przeskok, 7",52.12390899658203,20.66773223876953,495.0,BRC,05-822,Milanówek,Przeskok,7.0,1.0,200108_200201_200301,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1.0,1Cz_B_200108_200201_200301
"Poland, 05-825, Grodzisk Mazowiecki, Żydowska, 12",52.112953186035156,20.623380661010742,54.0,BRC,05-825,Grodzisk Mazowiecki,Żydowska,12.0,1.0,200108_200201_200301,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1.0,1Cz_B_200108_200201_200301
"Poland, 05-825, Grodzisk Mazowiecki, Traugutta, 32",52.11081314086914,20.621444702148438,108.0,BRC,05-825,Grodzisk Mazowiecki,Traugutta,32.0,1.0,200108_200201_200301,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1.0,1Cz_B_200108_200201_200301
"Poland, 05-825, Grodzisk Mazowiecki, Langiewicza, 29",52.111289978027344,20.619102478027344,495.0,BRC,05-825,Grodzisk Mazowiecki,Langiewicza,29.0,1.0,200108_200201_200301,co tydzień czwartek,1 raz w tygodniu,"1, 2, 3, 4",Cz,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1.0,1Cz_B_200108_200201_200301
"Poland, 05-825, Kałęczyn, Przesmyk, 29",52.0906867980957,20.61376190185547,54.0,BRC,05-825,Kałęczyn,Przesmyk,29.0,1.0,200108_200201_200301,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1.0,1Cz_B_200108_200201_200301
"Poland, 05-825, Grodzisk Mazowiecki, Gen. Orlicz Dreszera, 33",52.092838287353516,20.58527946472168,495.0,BRA,05-825,Grodzisk Mazowiecki,Gen. Orlicz Dreszera,33.0,1.0,200108_200201_200301,co tydzień czwartek,1 raz w tygodniu,"1, 2, 3, 4",Cz,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1.0,1Cz_B_200108_200201_200301
"Poland, 05-825, Kozerki, Gen. Orlicz-Dreszera, 19",52.095340728759766,20.596220016479492,495.0,BRB,05-825,Kozerki,Gen. Orlicz-Dreszera,19.0,1.0,200108_200201_200301,co tydzień czwartek,1 raz w tygodniu,"1, 2, 3, 4",Cz,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1.0,1Cz_B_200108_200201_200301
"Poland, 05-825, Grodzisk Mazowiecki, Radońska, 21",52.09860610961914,20.630523681640625,54.0,BRC,05-825,Grodzisk Mazowiecki,Radońska,21.0,1.0,200108_200201_200301,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1.0,1Cz_B_200108_200201_200301
"Poland, 05-807, Żółwin, Wiktorii, 32",52.0990104675293,20.73488426208496,495.0,BHC,05-807,Żółwin,Wiktorii,32.0,1.0,200108_200201_200301,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1.0,1Cz_B_200108_200201_200301
"Poland, 05-805, Otrębusy, Świerkowa, 21",52.12000274658203,20.756155014038086,495.0,BHB,05-805,Otrębusy,Świerkowa,21.0,1.0,200108_200201_200301,co tydzień czwartek,1 raz w tygodniu,"1, 2, 3, 4",Cz,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1.0,1Cz_B_200108_200201_200301
"Poland, 05-805, Kanie, Zawilcowa, 25",52.123619079589844,20.792264938354492,108.0,BHC,05-805,Kanie,Zawilcowa,25.0,1.0,200108_200201_200301,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1.0,1Cz_B_200108_200201_200301
"Poland, 05-806, Pęcice, Piachy, 28",52.148460388183594,20.849098205566406,2250.0,BHA,05-806,Pęcice,Piachy,28.0,1.0,200108_200201_200301,co tydzień czwartek,1 raz w tygodniu,"1, 2, 3, 4",Cz,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1.0,1Cz_B_200108_200201_200301
"Poland, 02-495, Warszawa, Mariana Keniga, 23",52.191959381103516,20.869060516357422,54.0,BWC,02-495,Warszawa,Mariana Keniga,23.0,1.0,200108_200201_200301,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1.0,1Cz_B_200108_200201_200301
"Poland, 05-840, Biskupice, Biskupicka, 33",52.16200637817383,20.70154571533203,108.0,BHC,05-840,Biskupice,Biskupicka,33.0,1.0,200108_200201_200301,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1.0,1Cz_B_200108_200201_200301
"Poland, 05-827, Grodzisk Mazowiecki, Bairda, 17",52.11200714111328,20.643478393554688,108.0,BRC,05-827,Grodzisk Mazowiecki,Bairda,17.0,1.0,200108_200201_200301,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1.0,1Cz_B_200108_200201_200301
"Poland, 05-825, Grodzisk Mazowiecki, Lutniana, 11",52.10602569580078,20.63215446472168,108.0,BRC,05-825,Grodzisk Mazowiecki,Lutniana,11.0,1.0,200108_200201_200301,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1.0,1Cz_B_200108_200201_200301
"Poland, 05-825, Odrano-Wola, Liściasta, 28",52.082584381103516,20.627513885498047,495.0,BRC,05-825,Odrano-Wola,Liściasta,28.0,1.0,200108_200201_200301,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1.0,1Cz_B_200108_200201_200301
"Poland, 05-825, Adamowizna, Niedźwiedzia, 13",52.07709884643555,20.623809814453125,495.0,BRB,05-825,Adamowizna,Niedźwiedzia,13.0,1.0,200108_200201_200301,co tydzień czwartek,1 raz w tygodniu,"1, 2, 3, 4",Cz,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1.0,1Cz_B_200108_200201_200301
